mmsi,imo,ship_name,country,operator,build_year,ship_type,deadweight,builder,builder_country,age_risk,n_points,total_days,sanction_sources,risk_level,hit_ofac,hit_un,hit_eu,hit_uk,flag_score,paris_list,tokyo_list,gap_24h_ratio,gap_24h_ci95_lower,gap_24h_ci95_upper,gap_24h_ci90_lower,gap_24h_ci90_upper,gap_24h_ci80_lower,gap_24h_ci80_upper,gap_12h_count,gap_24h_count,gap_72h_count,gap_max_hours,gap_mean_hours,low_speed_ratio,non_anch_low_ratio,non_anch_low_ci95_lower,non_anch_low_ci95_upper,non_anch_low_ci90_lower,non_anch_low_ci90_upper,non_anch_low_ci80_lower,non_anch_low_ci80_upper,non_anch_low_events,non_anch_low_max_dur_h,loitering_h_ratio,msr,spc,sdr,port_dwell,port_interval,turn_nonport,san_port_dwell,san_of_port,cog_high_vol_ratio,cog_high_vol_ci95_lower,cog_high_vol_ci95_upper,cog_high_vol_ci90_lower,cog_high_vol_ci90_upper,cog_high_vol_ci80_lower,cog_high_vol_ci80_upper,cog_very_high_vol_ratio,cog_mean_vol,cog_max_vol,anomaly_index,anomaly_ci95_lower,anomaly_ci95_upper,anomaly_ci90_lower,anomaly_ci90_upper,anomaly_ci80_lower,anomaly_ci80_upper,data_sufficiency,confidence_grade,name_changes,flag_changes,owner_changes,total_identity_changes,recorded_calls,unrecorded_call_ratio,hotspot_dwell_ratio,logistic_score,logistic_score_std,logistic_score_ci95_lower,logistic_score_ci95_upper,prediction_credibility,quadrant,company_count,company_source
613271440,9282508.0,Cauveri,Cameroon,Jalyan Ship Management,2005.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,2,50608,180.6,1,低风险,True,False,False,False,3,Black,Low Performance,0.000196,8e-05,0.000312,8.9e-05,0.000281,0.000101,0.000248,21,8,2,114.9,0.1,0.508912,0.257942,0.25413,0.261754,0.254738,0.261136,0.255438,0.260425,49,615.1,0.257929,0.088081,0.3892,0.258401,0.392239,0.094,0.785004,0.006479,0.016423,0.203504,0.199997,0.207012,0.200554,0.206442,0.201197,0.205786,0.079788,15.71,166.17,15.68,15.49,15.87,15.52,15.84,15.56,15.8,1.0,A,0,0,0,0,0,0.0,0.0,85.45,11.27,63.36,100.0,高可信,A_确认影子,28.0,equasis_real
352004905,,,,,,,,,,0,29939,139.5,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000265,9.2e-05,0.000437,0.000104,0.000388,0.000119,0.000336,8,6,1,100.5,0.1,0.371823,0.318337,0.313061,0.323614,0.313902,0.322759,0.314873,0.321775,267,132.3,0.318325,0.153623,0.5553,0.088406,0.161772,0.0996,2.108493,6.4e-05,0.0,0.066667,0.063842,0.069492,0.064279,0.069021,0.064787,0.068482,0.022677,6.55,148.4,15.66,15.45,15.88,15.48,15.85,15.52,15.81,0.723,B,0,0,0,0,0,0.0,0.0,14.99,12.96,0.0,40.39,高可信,D_正常,2.0,simulated_noisy
238250000,9334727.0,Dugi Otok,Croatia,Tankerska Plovidba,2008.0,AFRAMAX TNKR,0000-00-00,Brodosplit,Croatia,1,85857,180.6,0,未命中,False,False,False,False,1,White,Medium Performance,9.2e-05,3.2e-05,0.000152,3.6e-05,0.000135,4.2e-05,0.000117,20,6,0,68.0,0.1,0.451297,0.316069,0.312959,0.319179,0.313456,0.318676,0.31403,0.318098,473,141.5,0.316064,0.144477,0.5918,0.168244,0.188746,0.5633,1.907431,0.080012,0.423846,0.069079,0.067383,0.070775,0.06765,0.070497,0.067959,0.070178,0.022443,5.54,166.88,15.61,15.48,15.74,15.5,15.71,15.52,15.69,1.0,A,0,0,0,0,0,0.0,0.0,25.43,17.74,0.0,60.2,高可信,D_正常,14.0,equasis_real
650000116,9242223.0,Rens,Mozambique,Adonia Shipping,2003.0,AFRAMAX TNKR,0000-00-00,Daewoo,South Korea,2,27630,138.2,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.00025,7.7e-05,0.000424,8.8e-05,0.000372,0.000103,0.000319,6,5,2,452.3,0.1,0.338256,0.331583,0.326033,0.337134,0.326918,0.336235,0.327939,0.335201,29,524.5,0.331572,0.082903,0.4609,0.442397,0.181622,0.0511,2.473223,7e-05,0.0,0.033475,0.031355,0.035595,0.031677,0.035235,0.032052,0.034825,0.015994,3.36,136.24,15.6,15.38,15.81,15.42,15.77,15.46,15.73,0.694,B,0,0,0,0,0,0.0,0.0,62.77,1.14,60.54,65.0,高可信,A_确认影子,33.0,simulated_noisy
255806213,,,,,,,,,,0,23722,89.3,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000123,7e-06,0.000239,9e-06,0.000189,1.3e-05,0.000141,6,1,0,30.9,0.1,0.708035,0.219883,0.214614,0.225153,0.215447,0.224293,0.21641,0.223305,81,366.3,0.219847,0.114555,0.5169,0.265562,0.526975,0.6772,2.30615,8.1e-05,0.0,0.282057,0.276331,0.287784,0.277241,0.286853,0.278291,0.285783,0.12583,22.79,180.0,15.54,15.26,15.81,15.31,15.77,15.36,15.72,0.514,B,0,0,0,0,0,0.0,0.0,9.31,8.95,0.0,26.85,高可信,D_正常,2.0,simulated_noisy
461000219,9292204.0,Amazon,Oman,Sovcomflot,2005.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,32900,180.6,2,中风险,False,False,True,True,0,Not Listed,Not Listed,0.000332,0.000144,0.00052,0.000159,0.00047,0.000179,0.000418,20,9,2,133.7,0.1,0.344286,0.281849,0.276988,0.28671,0.277762,0.285922,0.278655,0.285014,172,84.6,0.281832,0.137276,0.5706,0.289744,0.124238,0.1003,3.048402,5.8e-05,0.0,0.135925,0.132222,0.139628,0.132805,0.139021,0.133479,0.138323,0.075044,11.68,173.12,15.41,15.19,15.63,15.22,15.6,15.26,15.55,0.87,A,0,0,0,0,0,0.0,0.0,67.56,6.62,54.58,80.54,高可信,A_确认影子,38.0,equasis_real
636013683,9361512.0,New Ability,Liberia,Associated Maritime,2008.0,AFRAMAX TNKR,0000-00-00,Sumitomo,Japan,1,48761,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000162,5.6e-05,0.000268,6.4e-05,0.000238,7.3e-05,0.000206,28,6,2,149.9,0.1,0.33131,0.296893,0.292837,0.300948,0.293484,0.300291,0.294231,0.299536,185,414.9,0.296883,0.18831,0.6031,0.388131,0.103741,0.2029,1.617704,3.9e-05,0.0,0.101289,0.098611,0.103966,0.099032,0.103527,0.099519,0.103022,0.061051,9.52,163.21,15.39,15.21,15.57,15.24,15.54,15.27,15.5,1.0,A,0,0,0,0,0,0.0,0.0,18.53,7.52,3.79,33.27,高可信,D_正常,10.0,equasis_real
613670000,,,,,,,,,,0,17817,180.4,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000444,0.000154,0.000735,0.000174,0.000651,0.000201,0.000565,29,6,0,71.1,0.2,0.304765,0.269511,0.262997,0.276026,0.264029,0.274964,0.265222,0.273744,276,220.1,0.269477,0.141964,0.587,0.299824,0.110316,0.1268,1.314808,0.002465,0.021385,0.162146,0.156734,0.167557,0.157582,0.166666,0.158564,0.165644,0.088563,13.99,140.24,15.38,15.07,15.69,15.12,15.64,15.18,15.58,0.7,B,0,0,0,0,0,0.0,0.0,21.93,9.72,2.88,40.98,高可信,D_正常,14.0,simulated_noisy
613322700,9408530.0,Evita,Cameroon,Aether Craft,2008.0,LR2 TNKR,0000-00-00,STX Offshore,South Korea,1,50940,180.6,2,中风险,False,False,True,True,3,Black,Low Performance,0.000195,8e-05,0.00031,8.8e-05,0.000279,0.0001,0.000246,28,8,0,69.9,0.1,0.316686,0.313265,0.309237,0.317293,0.30988,0.316641,0.310622,0.315891,153,196.6,0.313257,0.110728,0.5977,0.124662,0.103269,0.0346,2.006629,3.8e-05,0.0,0.064074,0.061948,0.0662,0.06228,0.065849,0.062664,0.065446,0.026795,6.13,163.03,15.38,15.22,15.55,15.24,15.52,15.27,15.49,1.0,A,0,0,0,0,0,0.0,0.0,77.23,20.97,36.13,100.0,高可信,A_确认影子,23.0,equasis_real
477607200,9304368.0,Seasenator,"Hong Kong, China",Valles Steamship,2007.0,AFRAMAX TNKR,0000-00-00,Namura,Japan,1,48891,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000264,0.000126,0.000403,0.000138,0.000368,0.000153,0.00033,14,11,5,266.0,0.1,0.342987,0.327538,0.323378,0.331698,0.324043,0.331025,0.324809,0.330251,285,534.4,0.327531,0.188362,0.4309,0.16305,0.123038,0.0442,4.856087,3.9e-05,0.0,0.031477,0.029929,0.033024,0.030167,0.032764,0.030444,0.032468,0.012823,3.84,146.4,15.38,15.22,15.53,15.24,15.51,15.27,15.48,1.0,A,0,0,0,0,0,0.0,0.0,17.39,13.96,0.0,44.75,高可信,D_正常,10.0,equasis_real
667002294,9258882.0,Vellamo,Sierra Leone,Zelturion Tradebridge,2003.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,2,26707,75.4,2,中风险,False,False,True,True,2,Grey,Low Performance,0.000184,3.8e-05,0.00033,4.5e-05,0.000281,5.4e-05,0.000232,5,3,0,57.2,0.1,0.319092,0.314326,0.308759,0.319894,0.309646,0.318991,0.310669,0.317953,11,180.3,0.314311,0.036686,0.489,0.597603,0.067311,0.0644,1.26515,7.2e-05,0.0,0.055676,0.052926,0.058425,0.053349,0.057964,0.053841,0.057437,0.024972,4.65,141.07,15.26,15.04,15.49,15.07,15.45,15.11,15.41,0.509,B,0,0,0,0,0,0.0,0.0,89.56,9.94,70.08,100.0,高可信,A_确认影子,38.0,equasis_real
613489900,9270555.0,Loyal Glide,Cameroon,Elxis Energy,2003.0,AFRAMAX TNKR,0000-00-00,Imabari,Japan,2,18474,42.4,2,中风险,False,False,True,True,3,Black,Low Performance,0.00032,8.4e-05,0.000557,9.7e-05,0.000482,0.000115,0.000407,6,4,1,120.5,0.1,0.278391,0.274811,0.268375,0.281248,0.269395,0.2802,0.270574,0.278995,65,88.4,0.274779,0.196123,0.4351,0.463273,0.010819,0.1166,1.0101,0.000104,0.0,0.1429,0.137854,0.147947,0.138643,0.147114,0.139557,0.146159,0.091476,12.69,146.35,15.23,14.93,15.53,14.98,15.48,15.03,15.42,0.325,C,0,0,0,0,0,0.0,0.0,85.97,13.4,59.71,100.0,中可信,A_确认影子,24.0,equasis_real
314001155,9470131.0,Torvian,Barbados,Wulio Shipping,2011.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,1,83109,180.7,0,未命中,False,False,False,False,1,White,Medium Performance,0.000107,4.1e-05,0.000174,4.6e-05,0.000155,5.2e-05,0.000136,23,7,0,57.2,0.1,0.391161,0.295922,0.292819,0.299025,0.293315,0.298524,0.293887,0.297946,259,282.0,0.295916,0.075006,0.5069,0.329458,0.163464,0.3303,1.168023,4.7e-05,0.000147,0.093455,0.091476,0.095434,0.091788,0.09511,0.09215,0.094738,0.041703,7.72,168.41,15.19,15.05,15.32,15.08,15.3,15.1,15.28,1.0,A,0,0,0,0,0,0.0,0.0,36.61,5.2,26.42,46.8,高可信,D_正常,2.0,simulated_noisy
667002544,,,,,,,,,,0,32377,144.4,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000152,3.2e-05,0.000272,3.7e-05,0.000232,4.5e-05,0.000191,8,3,2,778.3,0.1,0.499089,0.302028,0.297027,0.307029,0.297824,0.306218,0.298743,0.305286,74,164.7,0.302014,0.163705,0.5508,0.424673,0.252863,0.3015,3.313238,5.9e-05,0.0,0.079777,0.076826,0.082728,0.077285,0.082239,0.077818,0.081678,0.037741,7.06,145.99,15.19,14.98,15.4,15.01,15.37,15.05,15.33,0.764,B,0,0,0,0,0,0.0,0.0,9.6,8.57,0.0,26.4,高可信,D_正常,2.0,simulated_noisy
461000238,9413547.0,Amulet,Oman,Sovcomflot,2009.0,LR2 TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,1,45267,175.0,2,中风险,False,False,True,True,0,Not Listed,Not Listed,0.000109,2.3e-05,0.000195,2.6e-05,0.000166,3.2e-05,0.000137,11,3,0,70.0,0.1,0.305123,0.258664,0.25463,0.262697,0.255272,0.262043,0.256013,0.26129,306,190.3,0.258649,0.224006,0.4866,0.136036,0.138365,0.0848,1.833835,4.2e-05,0.0,0.175137,0.171636,0.178639,0.172191,0.178068,0.172832,0.177412,0.095874,13.76,168.31,15.15,14.95,15.34,14.98,15.31,15.02,15.27,0.985,A,0,0,0,0,0,0.0,0.0,20.38,9.94,0.9,39.86,高可信,C_名单被动,17.0,simulated_noisy
667002307,9187760.0,Bursa,Sierra Leone,Fornax Maritime,1999.0,AFRAMAX TNKR,0000-00-00,Sumitomo,Japan,3,19003,180.7,0,未命中,False,False,False,False,2,Grey,Low Performance,0.000312,8.2e-05,0.000541,9.5e-05,0.000469,0.000112,0.000395,34,4,0,70.0,0.2,0.891754,0.011939,0.010398,0.01348,0.010617,0.013202,0.010876,0.012889,4,43.4,0.011841,0.104169,0.1155,0.894792,0.938816,4.2098,0.671186,0.000101,0.0,0.728097,0.721771,0.734424,0.722802,0.733421,0.723986,0.732262,0.442245,55.27,177.44,15.11,14.93,15.28,14.95,15.25,14.99,15.22,0.714,B,0,0,0,0,0,0.0,0.0,27.89,11.07,6.19,49.59,高可信,D_正常,22.0,simulated_noisy
564329000,9417892.0,Eagle Klang,Singapore,AET,2010.0,AFRAMAX TNKR,0000-00-00,Tsuneishi Zosen,Japan,1,80615,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000222,0.000122,0.000322,0.000132,0.000299,0.000144,0.000273,21,16,4,121.9,0.1,0.341686,0.316674,0.313463,0.319885,0.313977,0.319367,0.314569,0.31877,291,558.0,0.31667,0.08911,0.4773,0.180934,0.101576,0.1388,1.953427,2.4e-05,0.0,0.042783,0.041386,0.04418,0.041604,0.043949,0.041857,0.043684,0.021571,4.22,170.66,15.11,14.98,15.24,15.0,15.22,15.03,15.19,1.0,A,0,0,0,0,0,0.0,0.0,24.72,5.94,13.08,36.36,高可信,D_正常,14.0,simulated_noisy
574003890,9364227.0,PVT Hera,Vietnam,PETROVIETNAM,2008.0,AFRAMAX TNKR,0000-00-00,Sumitomo,Japan,1,28396,180.2,0,未命中,False,False,False,False,2,Black,High Performance,0.000525,0.000268,0.000783,0.000291,0.00072,0.000321,0.000652,44,13,3,137.4,0.2,0.356705,0.291266,0.285982,0.296551,0.286823,0.295693,0.287794,0.294707,93,642.3,0.291248,0.218097,0.5834,0.052524,0.121195,0.8129,1.235267,6.8e-05,0.0,0.090891,0.087548,0.094234,0.088069,0.09368,0.088673,0.093046,0.033911,8.68,153.13,14.94,14.71,15.17,14.74,15.13,14.78,15.09,0.819,A,0,0,0,0,0,0.0,0.0,42.74,0.63,41.51,43.97,高可信,D_正常,10.0,simulated_noisy
636025888,9389978.0,Archangel Gabriel,Liberia,Nishihama Kisen,2010.0,LR2 TNKR,0000-00-00,Tadotsu Tsuneishi,Japan,1,61782,166.8,0,未命中,False,False,False,False,0,White,High Performance,0.000161,6.6e-05,0.000256,7.3e-05,0.00023,8.3e-05,0.000203,12,8,2,82.9,0.1,0.40651,0.286796,0.28323,0.290362,0.283799,0.289785,0.284456,0.289121,152,414.1,0.286787,0.195076,0.4731,0.241982,0.21419,0.2494,2.726629,3.1e-05,0.0,0.095965,0.093643,0.098288,0.094009,0.097907,0.094432,0.09747,0.042503,8.21,154.56,14.83,14.67,14.98,14.7,14.96,14.73,14.93,0.962,A,0,0,0,0,0,0.0,0.0,10.82,8.05,0.0,26.6,高可信,D_正常,7.0,simulated_noisy
647553027,,,,,,,,,,0,11310,56.8,0,未命中,False,False,False,False,0,Unknown,Unknown,0.00017,0.0,0.00034,0.0,0.000239,0.0,0.000145,1,0,0,14.2,0.1,0.28939,0.289461,0.281105,0.297818,0.282427,0.296454,0.283954,0.294887,5,361.7,0.289416,0.156704,0.5238,0.451489,0.002468,0.0,1.222902,0.00017,0.0,0.088854,0.083612,0.094096,0.084413,0.093212,0.085345,0.092202,0.036775,8.0,164.24,14.81,14.45,15.17,14.5,15.11,14.57,15.04,0.285,C,0,0,0,0,0,0.0,0.0,18.23,13.44,0.0,44.57,中可信,D_正常,2.0,simulated_noisy
613007200,9522324.0,Sierra,Cameroon,Sovcomflot,2011.0,AFRAMAX TNKR,0000-00-00,Hyundai Samho Heavy Ind,South Korea,1,20318,180.4,2,中风险,False,False,True,True,3,Black,Low Performance,0.001128,0.000676,0.00158,0.000723,0.001477,0.000782,0.001366,43,21,5,301.0,0.2,0.330446,0.24146,0.235576,0.247344,0.236508,0.246384,0.237584,0.245281,56,221.6,0.241423,0.214199,0.593,0.191446,0.232947,0.0583,1.461364,0.000734,0.002747,0.194505,0.189063,0.199947,0.18992,0.199056,0.190912,0.198032,0.085783,15.2,160.72,14.78,14.49,15.08,14.53,15.03,14.59,14.97,0.728,B,0,0,0,0,0,0.0,0.0,72.29,17.09,38.79,100.0,高可信,A_确认影子,11.0,simulated_noisy
636014923,9489027.0,Abu Dhabi III,Liberia,ADNOC Logistics and Services,2011.0,LR2 TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,1,50378,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000256,0.000122,0.000391,0.000134,0.000357,0.000149,0.000321,22,11,8,366.2,0.1,0.382687,0.22897,0.225301,0.232639,0.225884,0.232043,0.226558,0.231358,814,77.0,0.228954,0.063374,0.3121,0.25569,0.210372,0.125,1.063292,3.8e-05,0.0,0.221524,0.217898,0.225151,0.218475,0.224562,0.21914,0.223884,0.11761,17.03,170.99,14.74,14.55,14.93,14.58,14.9,14.62,14.86,1.0,A,0,0,0,0,0,0.0,0.0,22.94,11.16,1.07,44.81,高可信,D_正常,5.0,simulated_noisy
249078000,9373668.0,Seaprincess,Malta,Thenamaris,2008.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,1,46383,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000214,8.7e-05,0.00034,9.7e-05,0.000306,0.00011,0.00027,21,8,1,72.0,0.1,0.494319,0.275486,0.27142,0.279552,0.272068,0.278893,0.272816,0.278135,199,395.2,0.275473,0.08291,0.5711,0.284726,0.298057,0.375,3.044788,4.1e-05,0.0,0.113639,0.110751,0.116528,0.111206,0.116054,0.111732,0.11551,0.055989,9.77,159.16,14.67,14.49,14.86,14.52,14.83,14.55,14.79,1.0,A,0,0,0,0,0,0.0,0.0,27.36,8.62,10.46,44.26,高可信,D_正常,26.0,simulated_noisy
650630000,,,,,,,,,,0,33363,91.4,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000118,1.6e-05,0.000219,2e-05,0.000181,2.5e-05,0.000144,11,2,1,101.5,0.1,0.301532,0.29622,0.291321,0.301119,0.292101,0.300325,0.293002,0.299411,193,86.2,0.296205,0.280096,0.5825,0.173351,0.0674,0.1304,1.728182,0.000717,0.009791,0.059165,0.056634,0.061696,0.057026,0.061275,0.057481,0.060792,0.026464,5.83,143.55,14.52,14.32,14.72,14.35,14.68,14.38,14.64,0.628,B,0,0,0,0,0,0.0,0.0,17.16,13.47,0.0,43.56,高可信,D_正常,16.0,simulated_noisy
613003709,9293155.0,Benedict,Cameroon,Junia Shipping,2005.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,24923,180.7,3,高风险,True,False,True,True,3,Black,Low Performance,0.000197,4.1e-05,0.000354,4.8e-05,0.000301,5.8e-05,0.000248,15,3,1,82.0,0.2,0.962685,0.123398,0.119315,0.127481,0.119954,0.126807,0.120694,0.126035,76,153.4,0.123345,0.033776,0.1265,0.806898,0.847718,1.0462,0.0,7.7e-05,0.0,0.443847,0.437678,0.450015,0.438667,0.449021,0.439807,0.447877,0.306382,34.72,178.55,14.43,14.18,14.68,14.22,14.64,14.27,14.59,0.78,B,0,0,0,0,0,0.0,0.0,62.79,21.81,20.04,100.0,高可信,A_确认影子,2.0,simulated_noisy
636025194,9312858.0,Anemoni,Liberia,IMS SA,2007.0,LR2 TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,1,43257,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000299,0.000142,0.000455,0.000156,0.000415,0.000173,0.000373,28,11,4,125.0,0.1,0.430936,0.30027,0.29595,0.304589,0.296639,0.30389,0.297434,0.303085,191,314.1,0.300259,0.159935,0.6388,0.252776,0.191372,0.3067,1.351686,0.000114,0.000362,0.037726,0.035931,0.039521,0.036208,0.039221,0.036529,0.038877,0.015788,3.88,160.13,14.27,14.1,14.44,14.13,14.42,14.16,14.38,0.986,A,0,0,0,0,0,0.0,0.0,16.35,3.44,9.61,23.09,高可信,D_正常,16.0,simulated_noisy
613541500,9346873.0,Elodie I,Cameroon,Dilemma Lau,2008.0,LR2 TNKR,0000-00-00,Mitsui Ichihara,Japan,1,51986,180.7,2,中风险,False,False,True,True,3,Black,Low Performance,0.000229,0.000104,0.000354,0.000115,0.000322,0.000129,0.000288,20,10,0,57.1,0.1,0.328338,0.277591,0.273742,0.281441,0.274356,0.280817,0.275064,0.2801,514,162.2,0.27758,0.079052,0.467,0.155252,0.130659,0.1642,2.23467,3.7e-05,0.0,0.088003,0.085568,0.090438,0.08595,0.090038,0.086393,0.089579,0.047127,7.99,160.04,14.26,14.09,14.42,14.12,14.4,14.15,14.37,1.0,A,0,0,0,0,0,0.0,0.0,75.77,21.03,34.55,100.0,高可信,A_确认影子,16.0,simulated_noisy
538009850,9420629.0,Sea Valiant,Marshall Islands,Sea World Management and Trading,2010.0,AFRAMAX TNKR,0000-00-00,Tadotsu Tsuneishi,Japan,1,85548,180.7,0,未命中,False,False,False,False,0,White,High Performance,8.1e-05,2.5e-05,0.000137,2.8e-05,0.00012,3.3e-05,0.000103,18,5,0,57.1,0.1,0.417882,0.29167,0.288624,0.294716,0.289111,0.294224,0.289673,0.293657,369,83.2,0.291664,0.174805,0.5337,0.340521,0.181632,0.6643,1.23158,2.2e-05,0.0,0.05135,0.049872,0.052829,0.050103,0.052586,0.050372,0.052306,0.021005,4.65,172.06,14.15,14.03,14.28,14.05,14.26,14.07,14.23,1.0,A,0,0,0,0,0,0.0,0.0,10.21,7.28,0.0,24.48,高可信,D_正常,2.0,simulated_noisy
613472010,,,,,,,,,,0,34712,155.8,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000228,7.9e-05,0.000377,8.9e-05,0.000334,0.000103,0.00029,15,6,2,386.8,0.1,0.350398,0.283845,0.279102,0.288588,0.279857,0.287819,0.280729,0.286934,129,188.5,0.283829,0.19452,0.5731,0.320961,0.213935,0.1718,2.065684,0.002705,0.012391,0.066863,0.064235,0.06949,0.064643,0.069053,0.065117,0.068553,0.030909,6.07,163.03,14.12,13.92,14.31,13.95,14.28,13.98,14.24,0.822,A,0,0,0,0,0,0.0,0.0,15.71,11.26,0.0,37.78,高可信,D_正常,20.0,simulated_noisy
461000370,9345623.0,Elyte,Oman,Mawja Marine,2008.0,LR2 TNKR,0000-00-00,Namura,Japan,1,30464,127.8,2,中风险,False,False,True,True,0,Not Listed,Not Listed,0.000227,7e-05,0.000384,8e-05,0.000337,9.3e-05,0.000289,29,5,2,125.6,0.1,0.333016,0.288334,0.283248,0.293421,0.284057,0.292595,0.284992,0.291646,94,218.3,0.288317,0.099906,0.6029,0.152782,0.093637,0.1719,1.077462,0.007021,0.07436,0.055375,0.052807,0.057942,0.053203,0.057513,0.053663,0.057022,0.026291,5.35,140.52,14.09,13.88,14.3,13.91,14.26,13.95,14.22,0.697,B,0,0,0,0,0,0.0,0.0,67.4,10.18,47.45,87.35,高可信,A_确认影子,36.0,simulated_noisy
419472000,9243021.0,Desh Rakshak,India,SCI,2003.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,37183,179.3,0,未命中,False,False,False,False,1,Grey,Medium Performance,0.000267,0.000109,0.000425,0.000121,0.000382,0.000137,0.000337,21,8,2,107.3,0.1,0.320227,0.244036,0.23967,0.248401,0.240364,0.247692,0.241165,0.246876,49,480.9,0.244016,0.398149,0.4799,0.593109,0.221124,0.9343,1.527116,5.2e-05,0.0,0.139955,0.136429,0.143481,0.136984,0.142903,0.137627,0.14224,0.070353,11.51,161.36,13.79,13.58,13.99,13.61,13.96,13.65,13.92,0.915,A,0,0,0,0,0,0.0,0.0,37.71,17.48,3.45,71.97,高可信,D_正常,31.0,simulated_noisy
273275360,9436941.0,Integrator,Russia,Elgon Maritime Corp,2010.0,AFRAMAX TNKR,0000-00-00,Sumitomo,Japan,1,17996,128.8,3,高风险,True,False,True,True,1,Grey,Medium Performance,0.00044,0.000153,0.000727,0.000172,0.000645,0.000199,0.000559,26,6,6,132.0,0.2,0.256279,0.250998,0.244664,0.257332,0.245666,0.256298,0.246824,0.255111,88,160.8,0.250959,0.128219,0.5473,0.372544,0.006551,0.0196,1.509999,0.000107,0.0,0.123524,0.118717,0.128331,0.119466,0.127535,0.120334,0.126622,0.069845,11.07,146.3,13.78,13.48,14.07,13.53,14.02,13.58,13.96,0.559,B,0,0,0,0,0,0.0,0.0,60.42,6.14,48.39,72.45,高可信,A_确认影子,10.0,simulated_noisy
538002662,9334038.0,Best Shanghai,Marshall Islands,Seacon Tankers Shipmanage,2007.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,1,21837,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000408,0.000155,0.000662,0.000174,0.000591,0.000198,0.000518,34,7,0,57.1,0.2,0.502771,0.249071,0.243336,0.254807,0.244244,0.253872,0.245294,0.252797,15,520.5,0.249038,0.157042,0.5574,0.329458,0.50364,0.683,0.852794,0.000363,0.000546,0.124007,0.119636,0.128378,0.120319,0.127656,0.12111,0.126828,0.055911,10.78,155.79,13.7,13.43,13.96,13.47,13.92,13.52,13.87,0.746,B,0,0,0,0,0,0.0,0.0,10.26,8.69,0.0,27.29,高可信,D_正常,7.0,simulated_noisy
631010100,9299769.0,Aquatica,Equatorial Guinea,Tafatafa Enclave,2005.0,AFRAMAX TNKR,0000-00-00,Hyundai Samho Heavy Ind,South Korea,2,41061,180.7,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000169,5.2e-05,0.000285,5.9e-05,0.00025,6.9e-05,0.000214,22,5,1,74.7,0.1,0.248533,0.244002,0.239848,0.248156,0.240509,0.247482,0.241272,0.246706,318,149.1,0.243984,0.121465,0.5364,0.346233,0.108826,0.0516,1.957268,4.7e-05,0.0,0.128612,0.125374,0.13185,0.125884,0.131319,0.126474,0.13071,0.07647,11.17,159.53,13.56,13.36,13.75,13.39,13.72,13.43,13.68,0.962,A,0,0,0,0,0,0.0,0.0,47.1,7.22,32.95,61.25,高可信,A_确认影子,19.0,simulated_noisy
613321501,9313498.0,Jacklyn,Cameroon,Pacific Star Management,2008.0,AFRAMAX TNKR,0000-00-00,Tadotsu Tsuneishi,Japan,1,53480,180.6,2,中风险,False,False,True,True,3,Black,Low Performance,0.000111,2.9e-05,0.000192,3.4e-05,0.000167,4e-05,0.000141,13,4,1,82.6,0.1,0.356545,0.259834,0.256117,0.263551,0.25671,0.262948,0.257393,0.262255,311,152.6,0.259822,0.108499,0.5033,0.209691,0.14264,0.235,1.936991,3.6e-05,0.0,0.091734,0.089288,0.09418,0.089672,0.093778,0.090117,0.093317,0.044688,8.37,156.76,13.53,13.37,13.69,13.39,13.67,13.42,13.63,1.0,A,0,0,0,0,0,0.0,0.0,84.13,14.74,55.24,100.0,高可信,A_确认影子,35.0,simulated_noisy
